,name_food,calories,link
2416,Tortilla de atún y pimientos,280,https://queapetito.com/receta-tortilla-atun-pimientos/
2417,Tortilla de patatas con champiñones,330,https://queapetito.com/receta-tortilla-patatas-champinones/
2418,Tortilla de Acelgas y Atún,260,https://queapetito.com/tortilla-acelgas-atun/
2419,Tortilla de patatas con espinacas,140,https://queapetito.com/receta-tortilla-patatas-espinacas/
2420,Tortillas de acelgas con queso,141,https://queapetito.com/receta-tortillas-acelgas-queso/
2421,Tortillas de patatas con bacalao,293,https://queapetito.com/receta-tortillas-patatas-bacalao/
2422,Acelgas revueltas con huevo,208,https://queapetito.com/receta-acelgas-revueltas-huevo/
2423,Tortilla de brotes de soja,280,https://queapetito.com/receta-tortilla-brotes-soja/
2424,Tortillas de patatas con cebolla tierna,301,https://queapetito.com/receta-tortillas-patatas-cebolla-tierna/
2425,Tortilla con guarnición,190,https://queapetito.com/receta-tortilla-guarnicion/
2426,Tortilla de calabacín y cebolla,268,https://queapetito.com/receta-tortilla-calabacin-cebolla/
2427,Arepas de huevo colombianas,365,https://queapetito.com/receta-arepas-huevo-colombianas/
2428,Aspic de huevo,280,https://queapetito.com/receta-aspic-huevo/
2429,Huevos encapotados,320,https://queapetito.com/receta-huevos-encapotados/
2430,Fritatta vegetariana,170,https://queapetito.com/receta-fritatta-vegetariana/
2431,Huevos rotos con salsa de trufa,270,https://queapetito.com/receta-huevos-rotos-salsa-trufa/
2432,Huevos en cocotte,198,https://queapetito.com/receta-huevos-cocotte/
2433,Huevos Mimosa,181,https://queapetito.com/receta-huevos-mimosa/
2434,Tortilla de rúcula,500,https://queapetito.com/receta-tortilla-rucula/
2435,Tortilla de Garbanzos,318,https://queapetito.com/receta-tortilla-garbanzos/
2436,Huevos mornay,320,https://queapetito.com/receta-huevos-mornay/
2437,Huevos rellenos de surimi,260,https://queapetito.com/receta-huevos-rellenos-surimi/
2438,Huevos a la escocesa,300,https://queapetito.com/receta-huevos-escocesa/
2439,Tortilla de patatas light,150,https://queapetito.com/receta-tortilla-patatas-light/
2440,Huevos rellenos de aguacate,100,https://queapetito.com/receta-huevos-rellenos-aguacate/
2441,Duelos y quebrantos,250,https://queapetito.com/receta-duelos-quebrantos/
2442,Huevos Mollet,65,https://queapetito.com/receta-huevos-mollet/
2443,Revuelto de Alcachofa,263,https://queapetito.com/receta-revuelto-alcachofa/
2444,Revuelto de ajetes y gulas,300,https://queapetito.com/receta-revuelto-ajetes-gulas/
2445,Revuelto de Pimientos,134,https://queapetito.com/receta-revuelto-pimientos/
2446,Revuelto de espárragos y champiñones,225,https://queapetito.com/receta-revuelto-esparragos-champinones/
2447,Revuelto de patatas con jamón ibérico,450,https://queapetito.com/receta-revuelto-patatas-jamon-iberico/
2448,Revuelto de espinacas,118,https://queapetito.com/receta-revuelto-espinacas/
2449,Tortilla de pimientos y calabacín,190,https://queapetito.com/receta-tortilla-pimientos-calabacin/
2450,Huevos Revueltos con Cebolla,156,https://queapetito.com/receta-huevos-revueltos-cebolla/
2451,Revuelto de champiñones y jamón,280,https://queapetito.com/receta-revuelto-champinones-jamon/
2452,Revuelto de puerros,106,https://queapetito.com/receta-revuelto-puerros/
2453,Revuelto de gulas y gambas,240,https://queapetito.com/receta-revuelto-gulas-gambas/
2454,Tortilla de Pimientos y Cebolla,165,https://queapetito.com/receta-tortilla-pimientos-cebolla/
2455,Huevos revueltos con queso,200,https://queapetito.com/huevos-revueltos-queso/
2456,Revuelto de berenjena,230,https://queapetito.com/receta-revuelto-berenjena/
2457,Huevos de codorniz a la plancha,180,https://queapetito.com/receta-huevos-codorniz-plancha/
2458,Huevos al nido con Bacon,514,https://queapetito.com/receta-huevos-nido-bancon/
2459,Huevos rellenos con salsa rosa,113,https://queapetito.com/receta-huevos-rellenos-salsa-rosa/
2460,Huevos rellenos con bechamel,635,https://queapetito.com/receta-huevos-rellenos-bechamel/
2461,Huevos Nevados o Huevos Moles,151,https://queapetito.com/receta-huevos-nevados-moles/
2462,Huevos al curry,170,https://queapetito.com/receta-huevos-curry/
2463,Huevos a la flamenca,501,https://queapetito.com/receta-huevos-flamenca/
2464,Huevos al nido en berenjena,110,https://queapetito.com/receta-huevos-nido-berenjena/
2465,Huevos Rellenos de Verduras,89,https://queapetito.com/receta-huevos-rellenos-verduras/
2466,Huevos rellenos de carne de pollo,350,https://queapetito.com/receta-huevos-rellenos-carne-pollo/
2467,Huevos rellenos de salmón,100,https://queapetito.com/receta-huevos-rellenos-salmon/
2468,Huevos a la Toledana,346,https://queapetito.com/receta-huevos-toledana/
2469,Tortilla de champiñones,188,https://queapetito.com/receta-tortilla-champinones/
2470,Huevos Rellenos Vegetarianos,105,https://queapetito.com/receta-huevos-rellenos-vegetarianos/
2471,Huevos al nido,280,https://queapetito.com/receta-huevos-nido/
2472,Tortilla con Queso de Cabra,220,https://queapetito.com/receta-tortilla-queso-cabra/
2473,Huevos Rellenos Gratinados,276,https://queapetito.com/receta-huevos-rellenos-gratinados/
2474,Huevo frito sin aceite,80,https://queapetito.com/receta-huevo-frito-sin-aceite/
2475,Huevos divorciados,500,https://queapetito.com/receta-huevos-divorciados/
2476,Huevos Rellenos de Atún y Aguacate,388,https://queapetito.com/receta-huevos-rellenos-atun-aguacate/
2477,Tortilla de cebolla caramelizada,230,https://queapetito.com/receta-tortilla-cebolla-caramelizada/
2478,Huevos revueltos con champiñones,91,https://queapetito.com/receta-huevos-revueltos-champinones/
2479,Tortilla al pesto,362,https://queapetito.com/receta-tortilla-pesto/
2480,Tortilla de patata con Setas,390,https://queapetito.com/receta-tortilla-patata-setas/
2481,Huevos rellenos con tomate,140,https://queapetito.com/receta-huevos-rellenos-tomate/
2482,Tortilla de Salmón y Espinacas,184,https://queapetito.com/receta-tortilla-salmon-espinacas/
2483,Huevos revueltos con tomate,230,https://queapetito.com/receta-huevos-revueltos-tomate/
2484,Tortilla de Oriente Medio o Ijee,245,https://queapetito.com/receta-tortilla-oriente-medio-ijee/
2485,Tortilla de patata con huevos codorniz,362,https://queapetito.com/receta-tortilla-patata-huevos-codorniz/
2486,Huevos rellenos rebozados,113,https://queapetito.com/receta-huevos-rellenos-rebozados/
2487,Huevos al nido con papas,300,https://queapetito.com/receta-huevos-nido-papas/
2488,Tortilla de queso fresco,223,https://queapetito.com/receta-tortilla-queso-fresco/
2489,Tortilla de vegetales,200,https://queapetito.com/receta-tortilla-vegetales/
2490,Tortilla de Patatas con Calabacín,228,https://queapetito.com/receta-tortilla-patatas-calabacin/
2491,Tortilla de patata con trufa,146,https://queapetito.com/receta-tortilla-patata-trufa/
2492,Tortilla guisada con almejas,300,https://queapetito.com/receta-tortilla-guisada-almejas/
2493,Huevos encurtidos,172,https://queapetito.com/receta-huevos-encurtidos/
2494,Tortilla paisana,248,https://queapetito.com/receta-tortilla-paisana/
2495,Soufflé de Espinacas con Thermomix,187,https://queapetito.com/receta-souffle-espinacas-thermomix/
2496,Tortilla de Claras,213,https://queapetito.com/receta-tortilla-claras/
2497,Tortilla de calabacín y jamón,350,https://queapetito.com/receta-tortilla-calabacin-jamon/
2498,Tortilla francesa con jamón,190,https://queapetito.com/receta-tortilla-francesa-jamon/
2499,Tortilla de espinacas y bacalao,320,https://queapetito.com/receta-tortilla-espinacas-bacalao/
2500,Tortilla en salsa,220,https://queapetito.com/receta-tortilla-salsa/
2501,Tortilla de Patata al Horno,108,https://queapetito.com/receta-tortilla-patata-horno/
2502,Tortilla de Patata y Pimientos,128,https://queapetito.com/receta-tortilla-patata-pimientos/
2503,Tortilla de ajos tiernos,230,https://queapetito.com/receta-tortilla-ajos-tiernos/
2504,Huevos escalfados,148,https://queapetito.com/receta-huevos-escalfados/
2505,Huevo Frito,180,https://queapetito.com/receta-huevo-frito/
2506,Tortilla de patatas con microondas,270,https://queapetito.com/receta-tortilla-patatas-con-microondas/
2507,Tortilla de claras de huevo para desayunar,120,https://queapetito.com/receta-tortilla-claras-huevo/
2508,Desayuno inglés,700,https://queapetito.com/receta-desayuno-ingles/
2509,Tortilla de Espárragos Verdes,246,https://queapetito.com/receta-tortilla-esparragos-verdes/
2510,Huevos benedictine,100,https://queapetito.com/receta-huevos-benedictine/
2511,Tortilla de Bacalao,138,https://queapetito.com/receta-tortilla-bacalao/
2512,Tortilla de aguacate,155,https://queapetito.com/receta-tortilla-aguacate/
2513,Pinchos de tortilla rellena,300,https://queapetito.com/receta-pinchos-tortilla-rellena/
2514,Revuelto de Ajos Tiernos,170,https://queapetito.com/receta-revuelto-ajos-tiernos/
2515,Revuelto de Verduras,340,https://queapetito.com/receta-revuelto-verduras/
2516,Huevos Estrellados,200,https://queapetito.com/receta-huevos-estrellados/
2517,Tortilla francesa,154,https://queapetito.com/receta-tortilla-francesa/
2518,Tortilla de Alcachofas,380,https://queapetito.com/receta-tortilla-alcachofas/
2519,Fondue de queso perfecta,300,https://queapetito.com/receta-fondue-queso-perfecta/
2520,Tortilla con Portobello y Queso Azul,300,https://queapetito.com/receta-tortilla-portobello-queso-azul/
2521,Frittata de espinacas,250,https://queapetito.com/receta-frittata-espinacas/
2522,Huevos al plato para el horno o microondas,155,https://queapetito.com/receta-huevos-plato-horno-microondas/
2523,Tortillas de coliflor,,https://queapetito.com/receta-tortillas-coliflor/
2524,Tortilla de Betanzos,215,https://queapetito.com/receta-tortilla-betanzos/
2525,Huevo pasado por agua,,https://queapetito.com/receta-huevo-pasado-agua/
2526,Sepia estofada con patatas y guisantes,258,https://queapetito.com/receta-sepia-estofada-patatas-guisantes/
2527,Chocos en salsa canaria,368,https://queapetito.com/receta-chocos-salsa-canaria/
2528,Chipirones fritos,487,https://queapetito.com/receta-chipirones-fritos/
2529,Chocos a la plancha,200,https://queapetito.com/receta-chocos-plancha/
2530,Albóndigas de gambas,260,https://queapetito.com/receta-albondigas-gambas/
2531,Tortilla de gambas,380,https://queapetito.com/receta-tortilla-gambas/
2532,Chipirones a la andaluza,278,https://queapetito.com/receta-chipirones-andaluza/
2533,Chipirón troceado en su tinta,180,https://queapetito.com/receta-chipiron-troceado-tinta/
2534,Sepia al ajillo,230,https://queapetito.com/receta-sepia-ajillo/
2535,Sepias al microondas,80,https://queapetito.com/receta-sepias-microondas/
2536,Chipirones al limón,290,https://queapetito.com/receta-chipirones-limon/
2537,Chipirones picantes,88,https://queapetito.com/receta-chipirones-picantes/
2538,Chipirones Rellenos de Carne,220,https://queapetito.com/receta-chipirones-rellenos-carne/
2539,Gambas a la diabla,110,https://queapetito.com/receta-gambas-diabla/
2540,Langostinos al ron,250,https://queapetito.com/receta-langostinos-ron/
2541,Gambas a la marinera,401,https://queapetito.com/receta-gambas-marinera/
2542,Gambas a la gabardina,210,https://queapetito.com/receta-gambas-gabardina/
2543,Gambas en salsa americana,300,https://queapetito.com/receta-gambas-salsa-americana/
2544,Pulpo gratinado con Alioli,150,https://queapetito.com/receta-pulpo-gratinado-alioli/
2545,Gambas con salsa picante,288,https://queapetito.com/receta-gambas-salsa-picante/
2546,Langostinos al Whisky,137,https://queapetito.com/receta-langostinos-whisky/
2547,Gambas tandoori,280,https://queapetito.com/receta-gambas-tandoori/
2548,Mejillones al Pimentón,110,https://queapetito.com/receta-mejillones-pimenton/
2549,Pulpitos con alcachofas,265,https://queapetito.com/receta-pulpitos-alcachofas/
2550,Risotto de Camarones,503,https://queapetito.com/receta-risotto-camarones/
2551,Mejillones a la catalana,151,https://queapetito.com/receta-mejillones-catalana/
2552,Langostinos encebollados,150,https://queapetito.com/receta-langostinos-encebollados/
2553,Melón con langostinos,288,https://queapetito.com/receta-melon-langotinos/
2554,Langosta a la americana,380,https://queapetito.com/receta-langosta-americana/
2555,Mejillones con patatas fritas,450,https://queapetito.com/receta-mejillones-patatas-fritas/
2556,Melón relleno de marisco,190,https://queapetito.com/receta-melon-relleno-marisco/
2557,Risotto de algas nori,180,https://queapetito.com/receta-risotto-algas-nori/
2558,Pulpitos encebollados,150,https://queapetito.com/receta-pulpitos-encebollados/
2559,Gambas a la Brasa,135,https://queapetito.com/receta-gambas-brasa/
2560,Pulpo con patatas y alioli,400,https://queapetito.com/receta-pulpo-patatas-alioli/
2561,Pulpo con puré de patata,210,https://queapetito.com/receta-pulpo-pure-patata/
2562,Chipirones con cebolla,320,https://queapetito.com/receta-chipirones-cebolla/
2563,Camarones al ajillo,277,https://queapetito.com/receta-camarones-ajillo/
2564,Cigalas al ajillo,500,https://queapetito.com/receta-cigalas-ajillo/
2565,Langostinos a la diabla,215,https://queapetito.com/receta-langostinos-diabla/
2566,Croquetas de pulpo,320,https://queapetito.com/receta-croquetas-pulpo/
2567,Vieiras al ajillo,160,https://queapetito.com/receta-vieiras-ajillo/
2568,Empanada de berberechos,330,https://queapetito.com/receta-empanada-berberechos/
2569,Fosforera venezolana,200,https://queapetito.com/receta-fosforera-venezolana/
2570,Langostinos a la sidra,200,https://queapetito.com/receta-langostinos-sidra/
2571,Fideua con almejas,230,https://queapetito.com/receta-fideua-almejas/
2572,Camarones empanizados,230,https://queapetito.com/receta-camarones-empanizados/
2573,Espaguetis frutti di mare,215,https://queapetito.com/recetaespaguetis-frutti-di-mare/
2574,Langostinos flambeados,140,https://queapetito.com/receta-langostinos-flambeados/
2575,Pulpo con gambas al ajillo,260,https://queapetito.com/receta-pulpo-gambas-ajillo/
2576,Fideos con berberechos,290,https://queapetito.com/receta-fideos-berberechos/
2577,Guacamole con langostinos,210,https://queapetito.com/receta-guacamole-langostinos/
2578,Verdinas con almejas y gambas,108,https://queapetito.com/receta-verdinas-almejas-gambas/
2579,Sepia encebollada fácil,130,https://queapetito.com/receta-sepia-encebollada-facil/
2580,Mejillones a la gallega,354,https://queapetito.com/receta-mejillones-gallega/
2581,Fideos con gambas,409,https://queapetito.com/receta-fideos-gambas/
2582,Potas encebolladas,150,https://queapetito.com/receta-potas-encebolladas/
2583,Ensaladilla de marisco,130,https://queapetito.com/receta-ensaladilla-marisco/
2584,Mejillones con salsa de mojo,180,https://queapetito.com/receta-mejillones-salsa-mojo/
2585,Anillas de calamar guisadas,300,https://queapetito.com/receta-anillas-calamar-guisadas/
2586,Mejillones con tomate,120,https://queapetito.com/receta-mejillones-tomate/
2587,Sepia con patatas y almejas,112,https://queapetito.com/receta-sepia-patatas-almejas/
2588,Langostinos con salsa picante,160,https://queapetito.com/receta-langostinos-salsa-picante/
2589,Setas salteadas con gambas,100,https://queapetito.com/receta-setas-salteadas-gambas/
2590,Mejillones a la marinera,206,https://queapetito.com/receta-mejillones-marinera/
2591,Langostinos al Cava,146,https://queapetito.com/receta-langostinos-cava/
2592,Langostinos con leche de coco,149,https://queapetito.com/receta-langostinos-leche-coco/
2593,Langostinos en tempura japonesa,270,https://queapetito.com/receta-langostinos-tempura-japonesa/
2594,Potas en su tinta,280,https://queapetito.com/receta-potas-tinta/
2595,Arroz con berberechos caldoso,280,https://queapetito.com/receta-arroz-berberechos-caldoso/
2596,Potas al estilo canario,250,https://queapetito.com/receta-potas-estilo-canario/
2597,Mejillones al ajillo,320,https://queapetito.com/receta-mejillones-ajillo/
2598,Langostinos a la vinagreta,400,https://queapetito.com/receta-langostinos-vinagreta/
2599,Sepia con guisantes en salsa,250,https://queapetito.com/receta-sepia-guisantes-salsa/
2600,Alcachofas con gambas,253,https://queapetito.com/receta-alcachofas-gambas/
2601,Sepia al ajillo con vino blanco,240,https://queapetito.com/receta-sepia-ajillo-vino-blanco/
2602,Langostinos en gabardina,230,https://queapetito.com/receta-langostinos-gabardina/
